"id","Age","Gender","TravelPreference","HiringDepartment","DistanceFromHome","EducationLevel","EducationField","Role","Internships","Over18","StandardHours","Summary","ExtraCurriculars","AgeBracket"
"4fc4ebfa-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Research & Development","25","3","Life Sciences","Manufacturing Director","1","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 1 internships, building work experience.  As you can see, I am a hard worker  and I am a good match for the role.","Womens Tennis","Under 40"
"5cadc24c-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Frequently","Human Resources","17","4","Life Sciences","Human Resources","0","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in a corporate role.  I have already done 0 internships.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Rowing","Under 40"
"58e852c8-ce38-11e8-a136-37e1d5c32837","23","Female","Travel_Rarely","Research & Development","19","1","Medical","Laboratory Technician","3","Y","80","Recently I completed my Medical education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 3 internships.  I am very dedicated  and I hope to hear from you soon.","Womens Soccer","Under 40"
"551d3ecc-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","12","3","Medical","Manufacturing Director","4","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have already done 4 internships, building valuable work experience.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Athletics","Under 40"
"5c8caaf8-ce38-11e8-a136-37e1d5c32837","28","Female","Non-Travel","Human Resources","1","2","Life Sciences","Human Resources","1","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role working for your company.  I have completed 1 internships, and can provide references.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Debating","Under 40"
"53b07b12-ce38-11e8-a136-37e1d5c32837","25","Female","Travel_Rarely","Human Resources","2","3","Human Resources","Human Resources","4","Y","80","Hi there. I am applying for a role after completing my Human Resources education, and wish to start my career in a corporate roleworking for you in this role.  I have completed 4 internships, building valuable work experience.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Soccer","Under 40"
"5553fd72-ce38-11e8-a136-37e1d5c32837","45","Female","Travel_Rarely","Research & Development","25","3","Medical","Healthcare Representative","2","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  Already I have done 2 internships, building valuable work experience.  I am a hard worker  and I am ready to start at your firm immediately.","Netball, Womens Athletics, Womens Tennis","40 and Over"
"50a711bd-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Rarely","Human Resources","10","3","Human Resources","Manager","0","Y","80","Hi there. I am applying for a role after completing my Human Resources major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 0 internships, building work experience.  As you can see, I am highly motivated  and I hope to hear from you soon.","Hockey, Womens Debating, Womens Tennis","40 and Over"
"50faa2bf-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","10","3","Medical","Manufacturing Director","9","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have already done 9 internships, building work experience.  I am a hard worker  and would be a good additional at your firm.","NA","Under 40"
"5b5101af-ce38-11e8-a136-37e1d5c32837","25","Female","Travel_Rarely","Human Resources","2","3","Human Resources","Human Resources","4","Y","80","Hi there. I am a Human Resources education, and wish to start my career in a corporate role in a role in the corporate sector.  So far I have completed 4 internships, building work experience.  I am very dedicated  and I am ready to start at your firm immediately.","Womens Debating","Under 40"
"5a5209b1-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Rarely","Research & Development","4","2","Engineering","Manager","1","Y","80","I am a Engineering education, and wish to start my career in a corporate role in a role in the corporate sector.  So far I have completed 1 internships.  I am very dedicated  and I am ready to start at your firm immediately.","Womens Basketball, Womens Basketball, Netball, Netball, Womens Rowing, Womens Basketball","40 and Over"
"54123aa4-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","1","3","Engineering","Research Scientist","2","Y","80","I am a Engineering major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have already done 2 internships, and can provide references.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","NA","Under 40"
"50d6ccb8-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Frequently","Research & Development","5","2","Medical","Research Scientist","1","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 1 internships, building valuable work experience.  I am highly motivated  and I am a good match for the role.","Womens Athletics","Under 40"
"5b362ae7-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Rarely","Research & Development","18","4","Life Sciences","Research Director","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  So far I have completed 1 internships.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Debating","40 and Over"
"52b18302-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Research & Development","7","4","Medical","Research Scientist","5","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have already done 5 internships, building valuable work experience.  As you can see, I am highly motivated  and I am ready to start at your firm immediately.","Womens Soccer, Womens Basketball, Womens Rowing","Under 40"
"521bc361-ce38-11e8-a136-37e1d5c32837","27","Female","Non-Travel","Research & Development","9","3","Medical","Research Scientist","6","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 6 internships, building valuable work experience. As you can see, I am very dedicated and I hope to hear from you soon.","Hockey","Under 40"
"599a6f8b-ce38-11e8-a136-37e1d5c32837","25","Female","Travel_Rarely","Sales","26","1","Medical","Sales Executive","1","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have already done 1 internships, and can provide references.  I am a hard worker  and I am a good match for the role.","Hockey","Under 40"
"57591866-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Research & Development","1","3","Medical","Laboratory Technician","1","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have done 1 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Netball","Under 40"
"545664c2-ce38-11e8-a136-37e1d5c32837","27","Female","Travel_Rarely","Sales","20","2","Marketing","Sales Executive","2","Y","80","Hi there. I am applying for a role after completing my Marketing major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  So far I have completed 2 internships, building valuable work experience.  I am a hard worker  and I am a good match for the role.","Womens Basketball","Under 40"
"56ea629a-ce38-11e8-a136-37e1d5c32837","54","Female","Travel_Rarely","Research & Development","22","5","Medical","Manager","3","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have done 3 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Athletics, Hockey, Womens Athletics","40 and Over"
"5b0f964e-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","3","3","Medical","Manufacturing Director","0","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  in a corporate role.  Already I have done 0 internships. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Tennis","Under 40"
"5449206c-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Research & Development","19","3","Life Sciences","Manufacturing Director","3","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  I have already done 3 internships.  As you can see, I am a hard worker  and I am a good match for the role.","Netball","Under 40"
"5c7b2198-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Research & Development","24","2","Engineering","Research Scientist","1","Y","80","Recently I completed my Engineering major, with a passion to work in the corporate sector. I have done working for you in this role.  So far I have completed 1 internships, and can provide references.  As you can see, I am a hard worker  and I am a good match for the role.","Netball","Under 40"
"50a62784-ce38-11e8-a136-37e1d5c32837","52","Female","Non-Travel","Research & Development","19","4","Medical","Research Scientist","0","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have done 0 internships, building valuable work experience. As you can see, I am very dedicated and I am a good match for the role.","Womens Athletics, Hockey, Womens Soccer","40 and Over"
"576e71bf-ce38-11e8-a136-37e1d5c32837","58","Female","Travel_Rarely","Research & Development","23","4","Life Sciences","Research Scientist","1","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  Already I have done 1 internships.  I am highly motivated  and would be a good additional at your firm.","NA","40 and Over"
"5cfa4f87-ce38-11e8-a136-37e1d5c32837","52","Female","Travel_Rarely","Sales","3","3","Marketing","Sales Executive","2","Y","80","Hi there. I am a Marketing major, with a passion to work in the corporate sector. I have done working for you in this role.  I have done 2 internships, building work experience.  I am very dedicated  and would be a good additional at your firm.","NA","40 and Over"
"55d24134-ce38-11e8-a136-37e1d5c32837","34","Female","Travel_Rarely","Sales","3","2","Life Sciences","Sales Executive","5","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  Already I have done 5 internships.  I am a hard worker  and would be a good additional at your firm.","Womens Debating","Under 40"
"5b6522ba-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Sales","7","4","Marketing","Sales Executive","7","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate role in the corporate sector.  I have completed 7 internships, building valuable work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Debating","Under 40"
"59758830-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","6","4","Life Sciences","Research Scientist","6","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate roleworking for you in this role.  I have already done 6 internships.  I am a hard worker  and I am ready to start at your firm immediately.","Womens Soccer","Under 40"
"51d91fa9-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Sales","2","3","Marketing","Sales Executive","0","Y","80","Hi there. I am a Marketing major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 0 internships, building valuable work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"530402bd-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Research & Development","9","4","Life Sciences","Research Scientist","0","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have already done 0 internships, building valuable work experience.  As you can see, I am highly motivated  and would be a good additional at your firm.","Womens Athletics, Womens Basketball, Womens Athletics","Under 40"
"584e26f6-ce38-11e8-a136-37e1d5c32837","36","Female","Travel_Rarely","Research & Development","1","4","Life Sciences","Healthcare Representative","0","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have already done 0 internships, building work experience.  As you can see, I am a hard worker  and I am a good match for the role.","Womens Soccer","Under 40"
"4ff4cdf3-ce38-11e8-a136-37e1d5c32837","47","Female","Travel_Rarely","Research & Development","1","3","Engineering","Research Scientist","2","Y","80","Hi there. I am applying for a role after completing my Engineering education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 2 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Basketball","40 and Over"
"52f0a4d9-ce38-11e8-a136-37e1d5c32837","27","Female","Travel_Rarely","Research & Development","10","3","Life Sciences","Research Scientist","6","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 6 internships.  I am highly motivated  and would be a good additional at your firm.","Womens Tennis","Under 40"
"594f6897-ce38-11e8-a136-37e1d5c32837","42","Female","Travel_Frequently","Research & Development","8","3","Life Sciences","Manager","1","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role in a role in the corporate sector.  So far I have completed 1 internships, building work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Hockey","40 and Over"
"5d04d529-ce38-11e8-a136-37e1d5c32837","40","Female","Travel_Rarely","Research & Development","12","3","Life Sciences","Healthcare Representative","2","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 2 internships, building valuable work experience.  As you can see, I am a hard worker  and would be a good additional at your firm.","Womens Basketball","40 and Over"
"584f5f47-ce38-11e8-a136-37e1d5c32837","19","Female","Travel_Rarely","Research & Development","1","1","Engineering","Research Scientist","1","Y","80","Hi there. I am applying for a role after completing my Engineering major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  Already I have done 1 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Rowing, Womens Tennis, Netball","Under 40"
"568ce817-ce38-11e8-a136-37e1d5c32837","24","Female","Travel_Rarely","Research & Development","21","3","Medical","Laboratory Technician","1","Y","80","Recently I completed my Medical education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 1 internships, building work experience. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Basketball","Under 40"
"564e1450-ce38-11e8-a136-37e1d5c32837","51","Female","Travel_Rarely","Sales","26","4","Marketing","Manager","2","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate roleworking for you in this role.  I have done 2 internships, building valuable work experience.  As you can see, I am a hard worker  and would be a good additional at your firm.","Womens Rowing","40 and Over"
"547ad6e8-ce38-11e8-a136-37e1d5c32837","44","Female","Travel_Rarely","Sales","3","3","Life Sciences","Manager","8","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  I have done 8 internships, building work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Tennis","40 and Over"
"582d84c8-ce38-11e8-a136-37e1d5c32837","30","Female","Travel_Rarely","Research & Development","3","3","Engineering","Research Scientist","5","Y","80","Hi there. I am applying for a role after completing my Engineering education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 5 internships, building valuable work experience.  I am highly motivated  and I hope to hear from you soon.","Womens Soccer","Under 40"
"509735bb-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Rarely","Sales","14","2","Life Sciences","Sales Executive","4","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  Already I have done 4 internships, building work experience.  I am very dedicated  and I hope to hear from you soon.","Womens Rowing","40 and Over"
"55caef58-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","9","4","Life Sciences","Research Scientist","1","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have done 1 internships.  As you can see, I am a hard worker  and would be a good additional at your firm.","NA","Under 40"
"5675933d-ce38-11e8-a136-37e1d5c32837","40","Female","Travel_Rarely","Research & Development","2","3","Medical","Research Scientist","2","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have done 2 internships. As you can see, I am very dedicated and I hope to hear from you soon.","Hockey","40 and Over"
"54b7af33-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Frequently","Research & Development","2","3","Life Sciences","Research Scientist","6","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  Already I have done 6 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Tennis, Hockey, Womens Soccer, Womens Rowing, Womens Basketball, Netball","Under 40"
"4ff876dd-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Frequently","Research & Development","1","4","Other","Healthcare Representative","1","Y","80","Hi there. I am applying for a role after completing my Other major, with a passion to work in the corporate sector. I have done  in a corporate role.  Already I have done 1 internships.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Debating","Under 40"
"56264752-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Sales","8","3","Engineering","Sales Executive","6","Y","80","Recently I completed my Engineering major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have already done 6 internships, building work experience. As you can see, I am very dedicated and I am a good match for the role.","Womens Basketball","Under 40"
"536c780f-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Frequently","Sales","10","3","Marketing","Sales Executive","3","Y","80","Hi there. I am applying for a role after completing my Marketing education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 3 internships, building work experience.  I am a hard worker  and I hope to hear from you soon.","Womens Debating","Under 40"
"5710822d-ce38-11e8-a136-37e1d5c32837","32","Female","Travel_Rarely","Research & Development","1","2","Life Sciences","Research Scientist","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  So far I have completed 1 internships, building work experience. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Debating","Under 40"
"58dc46af-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Frequently","Research & Development","2","3","Medical","Manager","2","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have completed 2 internships, building work experience.  I am highly motivated  and I hope to hear from you soon.","Womens Basketball","40 and Over"
"529a0716-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Research & Development","2","2","Life Sciences","Laboratory Technician","4","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done  in a corporate role.  So far I have completed 4 internships, and can provide references.  As you can see, I am highly motivated  and would be a good additional at your firm.","Womens Soccer","Under 40"
"52bb1e6e-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Sales","6","4","Medical","Sales Executive","4","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 4 internships, building valuable work experience.  I am highly motivated  and I am a good match for the role.","Womens Soccer","Under 40"
"50d371e5-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Sales","2","3","Marketing","Sales Representative","1","Y","80","Hi there. I am a Marketing major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  I have already done 1 internships.  I am a hard worker  and I am a good match for the role.","Netball","Under 40"
"4fb007b2-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Research & Development","10","4","Life Sciences","Laboratory Technician","3","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have completed 3 internships, and can provide references.  I am highly motivated  and I am ready to start at your firm immediately.","Womens Rowing","Under 40"
"51bdd3cd-ce38-11e8-a136-37e1d5c32837","48","Female","Travel_Rarely","Research & Development","6","3","Life Sciences","Healthcare Representative","2","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 2 internships, building valuable work experience.  As you can see, I am a hard worker  and would be a good additional at your firm.","Hockey","40 and Over"
"543a079e-ce38-11e8-a136-37e1d5c32837","34","Female","Travel_Rarely","Research & Development","27","3","Medical","Healthcare Representative","6","Y","80","Hi there. I am applying for a role after completing my Medical education, and wish to start my career in a corporate roleworking for you in this role.  So far I have completed 6 internships, building valuable work experience.  I am very dedicated  and would be a good additional at your firm.","Womens Debating, Womens Debating, Womens Tennis","Under 40"
"52e904f8-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Research & Development","6","3","Other","Research Scientist","1","Y","80","Hi there. I am applying for a role after completing my Other education, and wish to start my career in a corporate role in the corporate sector.  I have already done 1 internships, and can provide references.  I am very dedicated  and I am ready to start at your firm immediately.","Hockey","Under 40"
"570b2bd6-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Sales","7","4","Marketing","Sales Executive","7","Y","80","Recently I completed my Marketing education, and wish to start my career in a corporate role in the corporate sector.  So far I have completed 7 internships, building work experience.  I am highly motivated  and I hope to hear from you soon.","Hockey","Under 40"
"56c5062f-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Human Resources","26","4","Life Sciences","Human Resources","1","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  So far I have completed 1 internships, building work experience. As you can see, I am very dedicated and I am a good match for the role.","Hockey","Under 40"
"5d2e769f-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Research & Development","14","4","Other","Laboratory Technician","1","Y","80","Hi there. I am a Other major, with a passion to work in the corporate sector. I have done  working for your company.  I have done 1 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","NA","Under 40"
"56628371-ce38-11e8-a136-37e1d5c32837","38","Female","Travel_Rarely","Research & Development","14","3","Medical","Research Director","1","Y","80","Hi there. I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 1 internships, building work experience.  As you can see, I am a hard worker  and would be a good additional at your firm.","Hockey","Under 40"
"5c09ad1d-ce38-11e8-a136-37e1d5c32837","35","Female","Travel_Rarely","Research & Development","7","3","Other","Manufacturing Director","3","Y","80","Hi there. I am a Other major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have already done 3 internships, and can provide references.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Debating","Under 40"
"59427263-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Research & Development","10","3","Other","Laboratory Technician","1","Y","80","I am a Other education, and wish to start my career in a corporate role in the corporate sector.  So far I have completed 1 internships, building valuable work experience.  I am a hard worker  and would be a good additional at your firm.","Womens Rowing, Womens Soccer, Womens Tennis, Womens Athletics, Hockey, Womens Tennis","Under 40"
"539a3776-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Rarely","Research & Development","4","2","Life Sciences","Manager","2","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have done 2 internships, building valuable work experience.  I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball","40 and Over"
"54234ef1-ce38-11e8-a136-37e1d5c32837","34","Female","Travel_Rarely","Sales","3","3","Medical","Sales Executive","0","Y","80","Hi there. I am a Medical education, and wish to start my career in a corporate role in a corporate role.  So far I have completed 0 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Soccer, Womens Tennis, Netball, Netball, Womens Basketball, Hockey","Under 40"
"51727ed8-ce38-11e8-a136-37e1d5c32837","50","Female","Travel_Frequently","Sales","1","4","Other","Sales Executive","3","Y","80","Hi there. I am a Other major, with a passion to work in the corporate sector. I have done  in the corporate sector.  So far I have completed 3 internships, building valuable work experience. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Soccer, Womens Debating, Womens Soccer","40 and Over"
"54824fcb-ce38-11e8-a136-37e1d5c32837","39","Female","Travel_Rarely","Research & Development","6","3","Life Sciences","Manufacturing Director","4","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate roleworking for you in this role.  I have done 4 internships, and can provide references.  I am highly motivated  and I am a good match for the role.","Hockey, Hockey, Womens Basketball, Womens Rowing, Womens Basketball, Hockey","Under 40"
"52ca3738-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Sales","4","4","Marketing","Sales Executive","1","Y","80","Hi there. I am a Marketing education, and wish to start my career in a corporate role working for your company.  So far I have completed 1 internships, building work experience.  As you can see, I am a hard worker  and I hope to hear from you soon.","Womens Rowing, Womens Basketball, Womens Athletics","Under 40"
"50af9bdd-ce38-11e8-a136-37e1d5c32837","27","Female","Travel_Rarely","Sales","10","3","Medical","Sales Executive","9","Y","80","I am a Medical education, and wish to start my career in a corporate role in the corporate sector.  Already I have done 9 internships, building valuable work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Tennis","Under 40"
"59a51c27-ce38-11e8-a136-37e1d5c32837","49","Female","Travel_Rarely","Research & Development","1","2","Engineering","Healthcare Representative","7","Y","80","Hi there. I am a Engineering major, with a passion to work in the corporate sector. I have done  in a corporate role.  I have already done 7 internships, building work experience.  I am a hard worker  and would be a good additional at your firm.","Womens Tennis","40 and Over"
"5775eaa5-ce38-11e8-a136-37e1d5c32837","40","Female","Non-Travel","Human Resources","2","5","Medical","Human Resources","7","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have done 7 internships, building valuable work experience.  I am a hard worker  and would be a good additional at your firm.","Womens Athletics","40 and Over"
"5b582c7b-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Research & Development","23","3","Medical","Healthcare Representative","0","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have completed 0 internships.  As you can see, I am a hard worker  and would be a good additional at your firm.","NA","Under 40"
"557fe882-ce38-11e8-a136-37e1d5c32837","33","Female","Travel_Rarely","Research & Development","10","4","Medical","Healthcare Representative","3","Y","80","Recently I completed my Medical major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have done 3 internships, building work experience.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Debating","Under 40"
"52bcf2db-ce38-11e8-a136-37e1d5c32837","42","Female","Non-Travel","Research & Development","10","4","Engineering","Research Scientist","3","Y","80","Recently I completed my Engineering education, and wish to start my career in a corporate role in the corporate sector.  I have already done 3 internships. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Basketball","40 and Over"
"54911a85-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","10","3","Life Sciences","Research Director","1","Y","80","Hi there. I am applying for a role after completing my Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  So far I have completed 1 internships.  As you can see, I am highly motivated  and would be a good additional at your firm.","Hockey","Under 40"
"570c3d14-ce38-11e8-a136-37e1d5c32837","18","Female","Travel_Rarely","Research & Development","3","3","Life Sciences","Laboratory Technician","1","Y","80","Hi there. I am a Life Sciences major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 1 internships, and can provide references.  I am very dedicated  and I am ready to start at your firm immediately.","Hockey","Under 40"
"5bea6a37-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Sales","15","2","Marketing","Sales Executive","2","Y","80","Hi there. I am applying for a role after completing my Marketing education, and wish to start my career in a corporate roleworking for you in this role.  So far I have completed 2 internships.  I am a hard worker  and I am a good match for the role.","Womens Basketball, Hockey, Womens Tennis","Under 40"
"5c1f5482-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Frequently","Research & Development","2","2","Medical","Laboratory Technician","7","Y","80","Recently I completed my Medical education, and wish to start my career in a corporate role in the corporate sector.  Already I have done 7 internships. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Tennis","Under 40"
"5b48778d-ce38-11e8-a136-37e1d5c32837","40","Female","Travel_Rarely","Research & Development","2","2","Medical","Research Director","0","Y","80","I am a Medical education, and wish to start my career in a corporate role in a role in the corporate sector.  I have already done 0 internships, and can provide references.  As you can see, I am a hard worker  and I am a good match for the role.","Womens Basketball, Womens Basketball, Womens Rowing","40 and Over"
"5145828d-ce38-11e8-a136-37e1d5c32837","25","Female","Travel_Rarely","Research & Development","4","1","Engineering","Laboratory Technician","1","Y","80","I am a Engineering education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 1 internships, and can provide references. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Basketball","Under 40"
"55fbe2a8-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","19","4","Other","Research Scientist","8","Y","80","Hi there. I am applying for a role after completing my Other education, and wish to start my career in a corporate roleworking for you in this role.  Already I have done 8 internships, and can provide references.  As you can see, I am a hard worker  and I am ready to start at your firm immediately.","Womens Soccer","Under 40"
"5082edab-ce38-11e8-a136-37e1d5c32837","47","Female","Travel_Rarely","Sales","11","4","Marketing","Sales Executive","3","Y","80","Hi there. I am applying for a role after completing my Marketing major, with a passion to work in the corporate sector. I have done  in a corporate role.  So far I have completed 3 internships, and can provide references.  I am a hard worker  and would be a good additional at your firm.","Netball","40 and Over"
